Orthogroup,orths,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene description,Affected Structure or Process 1 superterm Name,Phenotype Keyword Name,Phenotype Tag,Publication ID
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],pectoral fin musculature,decreased size,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],sternohyoid,decreased size,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000028348,ENSDARG00000028348.9,ENSDART00000015843,ENSDART00000015843.9,pax3b,paired box 3b [Source:ZFIN;Acc:ZDB-GENE-080917-53],sternohyoid,disorganized,abnormal,ZDB-PUB-130709-61
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],developmental pigmentation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],developmental pigmentation,disrupted,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],head,colored,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],head,colored,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],trunk,colored,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],trunk,colored,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000100398,ENSDARG00000100398.3,ENSDART00000172008,ENSDART00000172008.3,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],xanthophore,morphology,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000111233,ENSDARG00000111233.1,ENSDART00000190654,ENSDART00000190654.1,pax7a,paired box 7a [Source:ZFIN;Acc:ZDB-GENE-990415-201],xanthophore,morphology,abnormal,ZDB-PUB-080422-3
OG0000460,ENSDARG00000070818,ENSDARG00000070818.5,ENSDART00000167014,ENSDART00000167014.2,pax7b,paired box 7b [Source:ZFIN;Acc:ZDB-GENE-080917-54],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0000460,ENSDARG00000070818,ENSDARG00000070818.5,ENSDART00000167014,ENSDART00000167014.2,pax7b,paired box 7b [Source:ZFIN;Acc:ZDB-GENE-080917-54],pectoral fin,decreased amount,abnormal,ZDB-PUB-210827-6
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],angiogenic sprout,disorganized,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],angiogenic sprout,disorganized,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],angiogenic sprout,disorganized,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],blood,accumulation,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],blood circulation,disrupted,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],blood circulation,disrupted,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],blood vessel endothelial cell,disrupted,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],dorsal longitudinal anastomotic vessel,agenesis,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,has fewer parts of type,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],intersegmental vessel,morphology,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],pericardium,edematous,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],subintestinal vein,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],subintestinal vein,morphology,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],subintestinal vein,morphology,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],subintestinal vein,decreased length,abnormal,ZDB-PUB-180607-5
OG0002108,ENSDARG00000079756,ENSDARG00000079756.5,ENSDART00000111151,ENSDART00000111151.4,peak1,pseudopodium-enriched atypical kinase 1 [Source:ZFIN;Acc:ZDB-GENE-100422-1],whole organism,absent,abnormal,ZDB-PUB-180607-5
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],anterior/posterior axis specification,disrupted,abnormal,ZDB-PUB-150203-2
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],anterior/posterior axis specification,disrupted,abnormal,ZDB-PUB-150203-2
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],eye development,disrupted,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],eye photoreceptor cell,decreased length,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],eye photoreceptor cell,decreased length,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],eye photoreceptor cell,decreased length,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],pericardium,edematous,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],post-vent region,curved,abnormal,ZDB-PUB-150203-2
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],post-vent region,curved,abnormal,ZDB-PUB-150203-2
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],post-vent region,curved,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],visual behavior,process quality,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],visual behavior,process quality,abnormal,ZDB-PUB-171223-8
OG0008574,ENSDARG00000059982,ENSDARG00000059982.7,ENSDART00000135072,ENSDART00000135072.3,poc5,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135],whole organism,dead,abnormal,ZDB-PUB-150203-2
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],atrium,inverted,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],cardiac ventricle,inverted,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],determination of heart left/right asymmetry,disrupted,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],determination of heart left/right asymmetry,disrupted,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],heart,morphology,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],heart,morphology,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],heart,edematous,abnormal,ZDB-PUB-190511-6
OG0002545,ENSDARG00000030530,ENSDARG00000030530.7,ENSDART00000048890,ENSDART00000048890.7,slc22a2,solute carrier family 22 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2167],trunk vasculature,malformed,abnormal,ZDB-PUB-190511-6
OG0000233,ENSDARG00000101021,ENSDARG00000101021.2,ENSDART00000160391,ENSDART00000160391.2,slc22a5,solute carrier family 22 member 5 [Source:ZFIN;Acc:ZDB-GENE-091012-1],heme biosynthetic process,disrupted,abnormal,ZDB-PUB-090807-19
OG0000233,ENSDARG00000101021,ENSDARG00000101021.2,ENSDART00000160391,ENSDART00000160391.2,slc22a5,solute carrier family 22 member 5 [Source:ZFIN;Acc:ZDB-GENE-091012-1],nucleate erythrocyte,composition,abnormal,ZDB-PUB-090807-19
OG0000233,ENSDARG00000101021,ENSDARG00000101021.2,ENSDART00000160391,ENSDART00000160391.2,slc22a5,solute carrier family 22 member 5 [Source:ZFIN;Acc:ZDB-GENE-091012-1],nucleate erythrocyte,decreased amount,abnormal,ZDB-PUB-090807-19
OG0001120,ENSDARG00000030743,ENSDARG00000030743.9,ENSDART00000134573,ENSDART00000134573.2,sptlc3,"serine palmitoyltransferase, long chain base subunit 3 [Source:ZFIN;Acc:ZDB-GENE-041210-281]",motor neuron,morphology,abnormal,ZDB-PUB-150811-4
OG0001120,ENSDARG00000030743,ENSDARG00000030743.9,ENSDART00000134573,ENSDART00000134573.2,sptlc3,"serine palmitoyltransferase, long chain base subunit 3 [Source:ZFIN;Acc:ZDB-GENE-041210-281]",motor neuron,process quality,abnormal,ZDB-PUB-150811-4
OG0013979,ENSDARG00000035633,ENSDARG00000035633.9,ENSDART00000051669,ENSDART00000051669.8,tctn2,tectonic family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-751],determination of heart left/right asymmetry,disrupted,abnormal,ZDB-PUB-180531-6
OG0013979,ENSDARG00000035633,ENSDARG00000035633.9,ENSDART00000051669,ENSDART00000051669.8,tctn2,tectonic family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-751],heart looping,disrupted,abnormal,ZDB-PUB-180531-6
OG0013979,ENSDARG00000035633,ENSDARG00000035633.9,ENSDART00000051669,ENSDART00000051669.8,tctn2,tectonic family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-751],heart primordium,mislocalised,abnormal,ZDB-PUB-180531-6
OG0013979,ENSDARG00000035633,ENSDARG00000035633.9,ENSDART00000051669,ENSDART00000051669.8,tctn2,tectonic family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-751],lateral plate mesoderm,mislocalised,abnormal,ZDB-PUB-180531-6
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],motor neuron,process quality,abnormal,ZDB-PUB-140513-428
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],motor neuron,branchiness,abnormal,ZDB-PUB-140513-428
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],neutrophil,decreased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],neutrophil,decreased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],neutrophil,decreased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],neutrophil,decreased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],neutrophil,decreased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,decreased life span,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,dead,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,decreased life span,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,decreased life span,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,dead,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,dead,abnormal,ZDB-PUB-201028-8
OG0001257,ENSDARG00000037559,ENSDARG00000037559.7,ENSDART00000133131,ENSDART00000133131.2,uba1,ubiquitin-like modifier activating enzyme 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2009],whole organism,increased amount,abnormal,ZDB-PUB-201028-8
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pericardium,edematous,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],post-vent region,curved dorsal,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pronephric capsular space,dilated,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pronephric glomerular basement membrane,decreased functionality,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pronephric glomerulus,decreased amount,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pronephric glomerulus,disorganized,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],pronephric podocyte,decreased thickness,abnormal,ZDB-PUB-170204-11
OG0010204,ENSDARG00000071197,ENSDARG00000071197.5,ENSDART00000105098,ENSDART00000105098.5,usp40,ubiquitin specific peptidase 40 [Source:ZFIN;Acc:ZDB-GENE-060518-5],whole organism,decreased length,abnormal,ZDB-PUB-170204-11
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,decreased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
